Date,Product_ID,Product_Category,Region,Units_Sold,Revenue,Marketing_Spend,Holiday_Indicator,Temperature,Fuel_Price,Consumer_Confidence,Season,Forecast_Demand
8040,106,4,3,443.0,9603.615846437784,2448.3190648407744,1,19.79735846069668,1.495001328963335,69.7378895904223,3,370.25
8041,125,0,1,415.0,79874.11612209493,2937.576965461819,0,28.198219932157752,1.6341892584155635,103.17645957152624,3,356.72
8042,189,2,3,425.0,65124.87306341575,7037.411480196271,0,10.360153366322628,1.0862030370607774,62.15048473256098,3,425.75
8043,187,2,0,408.0,14332.649057453638,1505.7788885857376,0,20.97423745205101,1.612353837551084,93.88397202072623,3,317.28
8044,175,3,1,386.0,36570.90777074592,7063.877796067059,0,10.061527357161047,1.5537093502756163,105.15125302761896,3,417.43
8045,115,4,3,450.0,65703.68344094024,3830.105357770036,0,14.9637482073165,1.1852938046762205,69.38454765701951,3,378.84
8046,122,4,0,452.0,86875.93168290297,4220.685382600135,0,23.435512914139554,1.0757826118243805,113.57586069970516,3,407.64
8047,139,2,1,420.0,20809.08935702128,4649.944364406102,0,26.05262265849249,1.8581671439969896,64.68806579441723,3,380.34
8048,159,4,2,441.0,18959.467919361607,4146.288053425435,0,14.58785799164037,1.4836026435692138,100.96236041116626,3,407.46
8049,172,2,1,420.0,44109.43722659801,8570.886591515791,0,32.35648832846957,1.6446790543178642,70.31786765818536,3,449.17
8050,131,2,3,435.0,84502.14337972371,9514.61611660278,0,15.670109965618137,1.9104065842059528,108.3619073759771,3,500.1
8051,114,2,1,445.0,86707.47514216664,5932.103277845696,0,13.47535276471172,1.0464770601509024,94.28386816477212,3,455.97
8052,112,1,1,442.0,26972.896798169462,6236.906489514454,0,20.00273538283523,1.2206651237495303,95.35235051455894,3,419.41
8053,104,1,2,459.0,35564.46136540181,1634.3479721209164,0,26.5428599098286,1.3213400663025765,80.76135105273497,3,332.36
8054,174,1,1,443.0,81266.47053530475,7418.727355249006,0,39.66705449259244,1.079473412859548,76.99576395764143,3,463.2
8055,173,1,1,434.0,66085.81726536325,6256.889856676757,0,22.56147188905451,1.808504647702358,87.79926417392409,3,448.57
8056,151,0,2,419.0,81712.10504935757,1453.5507142684032,0,22.779892517263324,0.9000837309114328,105.4628263389728,3,347.73
8057,176,3,3,425.0,76825.8497706899,2785.831003645329,1,11.780004103495653,1.086991318206398,70.09318845385312,3,368.9
8058,140,3,0,452.0,26540.21465352616,2817.490783533065,0,32.974590194779104,1.0292409636784736,108.9761681626368,3,377.73
8059,152,2,1,407.0,63797.58972057319,2538.7115674902334,0,15.4534900558313,1.9440700744182609,88.79027392330833,3,336.63
8060,149,4,2,460.0,13221.201173177657,6927.813591604994,0,32.34410693636134,1.552824994503477,87.13283799741474,3,462.13
8061,114,1,1,433.0,72401.88677511048,9355.95653820192,0,37.31850633189824,1.6594582520740095,60.995898900984734,3,486.77
8062,106,3,3,423.0,54262.53189253246,7866.777928225234,0,33.04662286274083,0.9301053207307344,67.45171532824767,3,450.23
8063,139,3,3,418.0,80297.03642876737,5296.361366925219,0,29.27360261236645,1.0328126684143808,85.91836011592059,3,379.54
8064,127,1,2,454.0,87533.8522609331,4636.461681860337,0,28.11748886465889,1.7718661656855432,118.87790667713092,3,412.8
8065,131,0,0,441.0,12853.703354353322,4478.122947783003,0,23.60898677243621,1.4812770303167828,75.00898210673785,3,394.45
8066,198,0,0,474.0,23175.69314761812,6411.222619262426,0,14.33628085349131,0.8541458296073478,60.61532748522156,3,429.09
8067,114,3,1,418.0,44791.73824025835,4232.985930500827,0,33.36515827365257,1.4788037193420656,86.1507006951654,3,359.49
8068,199,0,2,432.0,77029.41649981256,3035.097740698454,0,24.319668111777816,1.370462524200719,60.95723928425402,3,359.12
8069,184,1,0,442.0,73637.25552107424,6425.586159180246,1,28.76937469406933,0.984432438534708,80.17329109449682,3,456.38
8070,169,3,3,430.0,83242.24003962768,4516.348720848158,0,21.22045686740327,1.5115289987467744,81.24334141745962,3,404.43
8071,164,1,0,446.0,58539.79292169844,1127.1234622945046,0,16.02168159041303,1.0085811576985322,60.14118695188995,3,329.93
8072,103,0,2,453.0,29980.189385054546,1200.0800221009708,0,34.195253913647875,1.7737401274435989,106.774077421567,3,342.96
8073,110,1,3,457.0,11205.272165695886,3467.229500389765,0,20.271994167213705,1.5421871948496355,114.77109399315664,3,403.4
8074,125,0,1,478.0,28740.59526159603,5611.799795561774,0,36.000400869142354,1.845574063953041,119.92562724035822,3,451.08
8075,160,0,3,422.0,59733.75211655732,4188.1555690118985,0,38.97174707568045,1.3095995156651417,90.52689575489642,3,366.09
8076,136,1,0,456.0,85148.63749999453,1216.4963714879675,0,34.899655816211094,1.414305067257617,78.39714685758938,3,349.08
8077,122,0,0,437.0,33982.28247046811,3008.365873779164,0,13.84414135872552,1.7127013500375696,103.0484841776708,3,371.95
8078,192,2,0,459.0,81530.6917685016,1867.7737780715447,1,35.650327820723305,1.4555314288428614,104.1877709458428,3,398.33
8079,184,1,1,460.0,41897.57496264776,9537.68801225275,0,25.58073476239697,1.4863810241181654,82.75129950685474,3,509.22
8080,190,2,0,432.0,32611.172350898472,3815.5066806567374,0,17.242348026929392,1.464006784883185,93.9351171736761,3,385.26
8081,139,1,2,434.0,48430.912247990505,1132.8973443594627,0,12.79468100878437,1.389578598486897,109.30623251811464,3,343.48
8082,176,0,1,463.0,46119.07285741733,6945.069267870972,0,18.35529517389744,1.766836389356781,71.35046766278339,3,450.54
8083,122,0,3,454.0,83755.72525521072,3092.0314645703543,0,14.122812465286447,1.382253970092597,61.22837435638162,3,362.48
8084,115,3,0,449.0,46824.52648952479,6100.626295279037,0,10.769337466042982,1.8809534551031333,92.38179060836691,3,440.03
8085,193,3,2,468.0,32722.73301967188,2356.7090914853907,0,39.63293047342323,1.770339975234852,99.8635338649384,3,390.33
8086,160,2,2,470.0,80681.04785666105,9856.119116102182,0,34.946267452090794,1.630928067726941,94.49837994488703,3,531.42
8087,167,0,1,445.0,88899.8358839313,9732.332679087998,0,32.16847789290579,1.8783902078724064,95.7746578249707,3,509.71
8088,179,3,2,439.0,59998.50554370822,6903.8501652127525,0,15.790413135798364,1.4445119731054272,83.58557194477092,3,439.16
8089,130,0,1,431.0,28050.793002082704,7364.823596398546,0,10.832093168525462,1.7862091204685964,99.08968365182896,3,454.26
8090,152,1,1,458.0,28847.9149489665,4832.910021624863,0,24.55611647724073,1.0901876479569164,62.568669827372574,3,394.11
8091,124,3,1,429.0,13036.111081742363,9659.61410876352,1,32.25083289808968,0.8875707666624526,69.07107853363429,3,495.31
8092,143,2,3,460.0,15599.863588966227,4813.6565833408085,0,38.88512090079287,1.6220007608712992,86.68850130232654,3,413.24
8093,111,3,3,483.0,89208.63029518936,3155.2119766725423,0,35.31651065809464,1.1619323601717828,116.57928566838235,3,411.25
8094,189,0,2,452.0,16890.19102955143,2038.407486435136,0,36.80507067983672,1.5615255989439147,98.66951713517224,3,368.57
8095,196,4,3,449.0,48124.669817729264,2873.1277028294703,0,17.15988243223084,0.8928732145271958,81.31671046749139,1,356.23
8096,191,4,1,500.0,72830.96017238604,6149.921535358499,0,14.659780528701065,1.9467772992790409,87.47755326822524,1,466.84
8097,108,0,1,490.0,84801.29184063179,3205.825461453692,0,17.433453102801153,1.4181376132729264,110.73806548354484,1,417.75
8098,111,1,3,445.0,22618.80311532356,6888.244856027903,0,14.15738419775083,0.8114315058236147,92.54818026097384,1,441.23
8099,168,3,2,464.0,45843.2752805498,4439.66067896542,0,33.95451471135377,1.3712922585960554,62.87201137642517,1,394.03
8100,153,4,1,468.0,30544.691627960616,8981.8561487552,0,37.09129182897477,1.747665004000429,85.01194667079906,1,510.54
8101,153,1,3,466.0,30778.440786398543,6026.302607190197,0,19.22026078785161,1.83826289276462,83.28178931850249,1,441.18
8102,127,0,0,498.0,37196.155523105626,6603.436477911485,0,36.30778548817253,1.3535137117669491,113.99338699316968,1,467.7
8103,155,1,2,464.0,58315.94622823039,6009.0382269340935,0,11.6510554047674,0.9511238014837028,78.32471307692931,1,445.48
8104,198,0,2,467.0,10733.502269890543,8970.118967719218,0,30.320696188815305,1.887403933564407,63.8815922279064,1,492.43
8105,168,3,2,477.0,44636.673343051225,1570.776111362722,0,25.824796296873764,1.9774044708010488,81.28927576049009,1,342.2
8106,197,1,0,487.0,26117.5296545066,1606.1383638167065,0,18.302298868593468,0.8758326914806964,62.63385634785904,1,346.86
8107,197,3,1,482.0,93547.2017985562,7315.662204322735,0,33.04603286024312,0.8936813679610087,109.93747966024488,1,489.22
8108,176,1,2,474.0,59198.45186723647,7911.675118433605,0,16.361418443401853,1.4787133696505772,95.41241384502224,1,493.46
8109,157,0,3,433.0,76319.36084063535,4902.30476453771,0,22.484484622826685,1.4406805386043988,88.16257239461976,1,412.21
8110,177,0,2,454.0,25071.78571881269,4170.74687248837,0,31.29578008218649,1.5063855893334048,81.59070238417532,1,387.6
8111,174,1,3,481.0,79751.15924745354,3501.5055958487183,0,20.146869434255866,1.180535137400617,85.059405259752,1,396.65
8112,141,0,2,469.0,44395.9353833878,3109.5539725019294,0,35.660805567691774,0.8604116878709059,107.2704614406512,1,406.06
8113,137,2,3,481.0,25004.80616058126,9207.627307107448,1,35.96281031918919,1.4964213720244048,70.80088499882459,1,538.6
8114,167,2,3,503.0,78983.1406242306,3656.255917250552,0,16.07591259184058,0.9817346838758974,64.2863257626974,1,403.83
8115,152,3,3,441.0,69308.440928701,6832.70916230077,1,23.21169965995238,1.2095109355710678,93.70349882545196,1,462.78
8116,132,2,0,488.0,97238.79373893912,8083.853023452599,0,22.960379298693347,1.4989390127682274,111.53437284986728,1,515.24
8117,170,2,0,459.0,73701.03656976431,1197.6992060282278,0,22.301354059023872,1.050183875399756,93.7342075473902,1,325.51
8118,155,4,0,484.0,22335.682639411378,1304.8673489486794,0,25.059164145588355,1.450955294085499,107.76930198408115,1,370.25
8119,171,4,1,465.0,36296.99488746545,3998.236641736324,0,12.230989422561075,1.6576618076655611,113.56554538188988,1,415.48
8120,150,4,3,508.0,51465.90931710239,7264.141698823329,0,36.10149986002571,0.8789364733035286,64.61327102621335,1,477.71
8121,173,4,1,468.0,20029.23235299314,3347.1877173611474,0,18.69744335059334,1.543366801402937,95.35080988712308,1,400.14
8122,142,0,0,453.0,73316.69797647475,1013.3496138902524,0,10.054371803614355,1.4113211690022496,109.96542660937143,1,357.97
8123,114,3,3,474.0,54417.91925470188,3593.331099495253,1,30.55311798007032,0.916932061332558,98.61238872680424,1,415.81
8124,137,3,1,472.0,89680.43539037522,1811.1773497916147,0,29.51416251282621,1.6476143722109948,95.49231883152824,1,359.89
8125,114,2,0,488.0,61524.82741514805,2974.719752130909,0,39.49486639802878,1.1730676703575602,107.28454075705014,1,412.6
8126,104,3,1,475.0,54207.87165962071,3998.7100062936784,0,31.57741643222336,1.01875627133324,102.43584059701718,1,401.67
8127,192,2,1,515.0,16921.111676876524,2152.5161956187667,0,19.981183244688346,1.1389464567742291,90.09736858390384,1,391.77
8128,182,3,0,463.0,21706.48771808112,7357.28254702894,0,38.578526553952265,1.4554403271786631,62.6420034322522,1,477.95
8129,153,1,3,463.0,80059.50323752436,3303.2820880556947,0,20.960373977871043,1.4960675212078547,96.80022583663605,1,394.16
8130,150,1,2,453.0,89839.7192319164,6949.853193744661,0,34.637340577227924,1.0035818057178962,72.79051339988968,1,444.35
8131,109,3,2,467.0,44239.958163608535,6391.295675390525,0,20.070222077355574,1.9239640516733905,75.24518242368029,1,428.41
8132,111,0,1,470.0,77933.282683129,9082.409389243625,0,11.461249404705988,1.1947323287515887,100.7726370294379,1,489.97
8133,103,2,1,471.0,62626.72126951265,1791.3985511020232,0,32.01354582983063,1.1219487774814134,87.18569991679554,1,372.65
8134,194,3,1,466.0,89765.89187558334,2931.4730022729827,0,20.50632792255597,1.024067373223891,103.00679588777504,1,378.1
8135,117,2,3,453.0,28477.710178111363,8786.605861395783,0,20.166630971058574,0.9446326196085044,83.55352785667642,1,489.76
8136,179,4,1,447.0,52777.483882419096,8399.183107471239,0,31.475548805995004,1.9784982987747028,112.20190022335372,1,505.03
8137,135,3,1,457.0,42767.54401686192,2728.950014638456,0,19.661135832101795,1.609668745605549,85.62409855222126,1,366.61
8138,124,0,1,487.0,57226.82245116471,1969.6241075151167,0,13.540381126390738,1.7444368779617108,89.62940425802091,1,371.81
8139,186,4,0,491.0,33581.67741255842,8706.173181581744,0,22.13530755716816,1.2817843900847437,67.57620768985082,1,509.47
8140,175,3,2,462.0,50632.57089144128,2603.2425114223424,0,34.715321186465005,1.2975330576336344,90.21390355336943,1,387.92
8141,197,1,2,445.0,58946.81215265369,8839.987354637156,1,13.906134640193809,1.9842700650481764,74.38801697853177,1,509.46
8142,135,3,0,462.0,15993.912913397762,9650.032294399663,0,26.634423272915107,1.0408283000367815,105.7788493687454,1,537.79
8143,166,1,3,505.0,77637.54146201294,2987.2597471810336,0,13.967778818311416,1.1923189572977764,102.8426745191919,1,391.09
8144,108,1,3,483.0,71085.10641716668,8563.488399288595,0,11.475485453184453,1.034193848031505,60.950589666345245,1,495.76
8145,160,3,3,473.0,84422.16018757946,4814.479809840368,0,21.361293236958783,1.1391488231412552,89.62872746813986,1,437.75
8146,152,3,0,481.0,46490.66025570336,8099.0058227814625,0,29.736499489907946,1.5962890288853215,62.7236400837724,1,486.44
8147,117,1,2,493.0,15332.518828230051,4666.559868809589,1,18.24961999588825,1.170700235541638,94.1568698025799,1,454.77
8148,142,2,2,438.0,45141.59541206979,1633.5603886034523,0,23.37193443212253,1.8506276576181768,114.09833561280507,1,340.27
8149,134,4,1,453.0,20280.65188993233,7414.257453522979,0,24.73992774229368,0.8583806582786738,112.03013246402575,1,468.76
8150,162,0,2,450.0,61443.19189526724,2356.197759132212,0,35.238708440256886,1.2256654386505677,74.62890541463754,1,369.43
8151,197,3,3,472.0,13444.294290195745,9343.225803850291,0,34.56937625216054,1.8328484083994696,68.40682891313766,1,503.91
8152,177,4,3,463.0,40428.86049501612,4759.716547186312,0,10.070416295527668,1.545654047672349,107.46386853488788,1,420.42
8153,103,4,1,475.0,16583.067820680855,1738.0013311862158,0,22.41756982657508,1.7251526255514262,92.77096512908518,1,350.64
8154,192,2,1,449.0,9252.07520166698,3056.3201329659496,0,29.68273095880059,1.188375190576053,85.42975243556532,1,377.9
8155,140,4,2,486.0,93749.54594691124,8762.658557209252,0,35.571885116847824,1.243165802819707,108.62986016603251,1,513.11
8156,144,3,1,457.0,91081.4356486418,3889.7692266173785,0,11.466933499533784,1.8658746130327133,75.15069041705338,1,389.25
8157,149,4,1,472.0,56635.53076214284,8706.951954817207,0,28.847449552327493,1.6994938270837854,73.47650053013227,1,511.33
8158,178,3,0,481.0,30308.79748828,2550.5806455293405,0,35.260584926983455,1.261112731413655,96.71591344489082,1,395.94
8159,127,3,2,479.0,88134.95895364245,5213.963112195651,0,17.65228061750123,1.0584298947046746,76.35511168995404,1,442.95
8160,141,1,3,464.0,86372.01658779642,8904.335426079546,0,16.1576899409997,0.9275479774802752,85.60741189087176,1,500.73
8161,179,2,0,472.0,82039.07539386318,1435.6434909093089,0,24.035481628198085,1.834193567429489,87.28887334397115,1,362.69
8162,175,0,3,490.0,57813.43263884309,3738.494645016584,0,38.87738745320628,1.6371777852860707,72.301426733435,1,418.22
8163,168,1,1,465.0,15552.570866997496,9188.66430494907,0,30.786591835238657,1.5288105482130852,63.70108425440087,1,486.33
8164,197,0,1,440.0,15804.363060914386,6368.736949372388,0,22.734551394151403,1.7319054011588155,106.000680849942,1,444.01
8165,100,3,3,466.0,84528.46779333752,7446.089179199212,0,10.625883998325016,1.897987310858403,107.0152436787932,1,475.14
8166,138,1,0,453.0,80474.92114166247,8579.155947331667,0,26.70177590313652,1.7139071117289644,95.90217462196856,1,485.25
8167,195,4,0,406.0,39865.75097016339,5712.3678364220505,0,20.46364005390748,1.3047912064633171,68.91657348466462,1,390.83
8168,189,4,0,462.0,36529.33815565953,8608.293109194401,0,15.571409264591097,1.0117642608917143,88.57279383542983,1,484.12
8169,116,0,1,454.0,61717.806754176025,6748.881136015673,0,25.004443066066862,1.6565890146849052,70.6739618731503,1,439.01
8170,190,3,2,474.0,78332.21174516139,7170.85405507152,0,20.241479019016147,1.0960656119176393,112.87640742401013,1,491.12
8171,187,0,1,435.0,65990.93096265759,2375.690096513255,0,11.161740483757862,1.7391360439191454,101.8373173247112,1,358.47
8172,134,2,3,420.0,54939.58211663339,9451.169463112336,0,31.76518060695005,1.2064767117889532,61.8825944897293,1,464.21
8173,145,4,0,453.0,27937.41056403156,8164.759153914241,1,31.97748759887513,0.9881263197434462,60.09995455351039,1,493.01
8174,141,1,2,456.0,30666.39966563629,3287.763965324345,0,28.564943492761763,1.1055764655796982,119.02565509403344,1,389.7
8175,138,1,0,450.0,67649.46599321383,6219.951997447478,0,35.22461960488694,1.119965867195949,62.39081400930847,1,414.55
8176,189,1,1,448.0,73683.26490165114,4388.19314375045,0,16.095446313430184,1.2545614846842152,111.95158381503624,1,424.55
8177,148,4,2,425.0,17384.341889618623,6943.617989289204,0,18.58604654842392,1.1087484966478751,117.34893765729772,1,461.0
8178,161,3,2,443.0,23795.066584499546,9943.72158882223,0,23.759673486299963,1.0706689987290685,78.48622243611159,1,500.52
8179,137,4,1,438.0,62408.27547006396,1411.7175742928064,0,11.805255519615391,1.2700986664189942,92.40819361765762,1,356.19
8180,122,4,0,466.0,41948.19495710112,9572.712741672622,0,36.50637339724501,1.8417202512936923,98.84448998085232,1,514.82
8181,121,1,0,452.0,54869.50768117105,1651.521989292852,0,24.718858237195448,0.8845470162966267,91.2256091639706,1,356.66
8182,103,4,0,438.0,57232.01086737036,5146.881722567002,0,19.73989726832351,1.1554883411504644,72.81024985130516,1,386.34
8183,148,1,1,477.0,76184.8296995731,5338.982805340925,0,24.33890342089088,1.4747700941428723,94.87407265449716,1,430.27
8184,158,3,3,436.0,71952.6662922629,3418.5200913982767,0,19.753894652087155,1.8493763515003656,75.52025059927793,1,378.02
8185,172,2,3,452.0,31828.630514472105,6100.293574537178,0,18.587902612980542,1.1409581839874412,69.90133948240305,1,442.36
8186,167,1,0,437.0,51318.400697018,8505.677317047643,0,23.44055317771104,1.218490907054389,90.33144361265732,1,475.98
8187,170,0,2,472.0,19934.593825314947,3645.6596309014585,0,24.45714017155204,1.75754084279742,82.31992954066452,2,420.07
8188,186,2,3,441.0,75659.16409121141,1633.6444388692385,0,23.000361801168328,1.2470212069119295,61.64458408234412,2,341.19
8189,101,3,0,441.0,75931.65734488907,6690.553305771361,0,26.43792859618593,1.8218645576562569,116.98066636855926,2,449.94
8190,148,2,3,435.0,32151.29779765744,7765.706162334266,0,33.501370068545555,1.3463250911564413,62.373396983130434,2,443.72
8191,187,1,0,441.0,21570.032065161737,9590.70708816463,0,11.718045749940435,1.4829159052120082,114.17734946723972,2,499.64
8192,194,3,3,460.0,15003.599234982072,2435.721821590447,0,34.34556059837472,1.4730571595665114,71.38417872317167,2,355.98
8193,130,0,3,452.0,55820.08331392663,9112.238792243248,0,16.85603177068544,0.9431674056796054,68.51173937428689,2,490.09
8194,139,1,2,435.0,15858.82026131059,5339.111294702012,0,17.562787496712026,1.2259310435851214,64.14983721884576,2,400.26
8195,147,1,2,468.0,66693.30971083934,3121.824133216374,0,27.98399467200453,1.089902501286665,85.54228392993302,2,386.32
8196,150,3,3,450.0,63928.23848376585,9664.736231766425,0,39.27013908327498,1.6196254893327593,95.21174853433833,2,520.87
8197,142,3,0,423.0,55209.0011790019,3145.863434826907,0,10.52198000657496,1.9203762042443904,114.22407503926284,2,375.5
8198,197,2,2,404.0,71823.47969548422,7600.997671623387,0,30.19400768842856,1.0549035851570316,107.02491190602076,2,454.78
8199,154,0,1,422.0,37174.20141970485,8063.981005637164,0,30.906916177480007,0.909512756801218,69.57741799694305,2,453.74
8200,187,2,2,438.0,79894.93389412168,4874.671471815207,0,27.20955388023007,1.4079088735706415,70.0635522563387,2,398.19
8201,148,2,3,441.0,11751.135779005866,7209.863602542506,0,10.290703431886609,1.269004187455927,60.48962202550562,2,448.26
8202,189,1,3,455.0,18334.79731076328,6152.29367526326,0,28.190553903598207,0.8428612582644343,101.26929176435917,2,454.7
8203,179,3,1,405.0,38149.78550759452,2728.294771898059,0,13.450639271579302,1.9059459692485785,61.04875601748654,2,316.83
8204,156,1,2,418.0,53052.034726128266,7838.990939021845,0,12.342030677722,1.9281808021675573,68.31290635264007,2,459.93
8205,176,0,3,402.0,10382.701067224496,9352.14530352791,0,30.88184754714844,1.8204954418260573,98.07292932784068,2,478.48
8206,114,2,1,398.0,48611.00553283428,5397.742492472261,0,31.00703666854606,1.1366235309239905,69.01609644502096,2,371.76
8207,126,0,1,412.0,31036.65915038161,9948.792286600825,0,36.69735604581011,0.9469135348137484,69.19300436596137,2,480.12
8208,167,3,0,431.0,77444.84935004171,4851.687821813746,0,10.101414067279483,1.5109933066428252,74.04018834493031,2,395.26
8209,179,3,2,438.0,50804.15720716274,5317.629181042843,0,21.362795623606253,1.137816309365211,83.1156487355962,2,416.59
8210,163,4,2,403.0,50705.82410209264,7065.077625762712,0,10.368159968658668,1.0420614073648384,60.47196585884198,2,422.94
8211,193,0,2,405.0,77035.830030275,2671.9312980190944,0,20.939876385827333,1.5695657282914115,104.76374425411598,2,356.5
8212,129,1,3,384.0,60499.50136236551,9117.51408952486,0,24.74973815003868,1.7004540588296155,106.42942465396344,2,484.35
8213,135,0,1,423.0,41830.12648441474,8211.455174255205,0,25.891874846500823,1.4327391347970844,82.00465378371752,2,460.09
8214,166,2,0,404.0,42758.685599601726,8851.755577526015,0,20.677981406997823,1.1839929271518537,107.887428766625,2,471.79
8215,185,3,2,451.0,61618.459649652,6486.027215536787,0,31.75904104319464,1.415025160967538,77.08629781291255,2,424.19
8216,185,3,0,425.0,23815.240073764253,8953.731650615437,0,22.467847682536547,1.5196831679851417,119.14160729017937,2,503.35
8217,148,0,0,413.0,14850.303482333076,7119.7523855024965,0,25.513796269397208,0.8622660022338378,83.86393440475116,2,438.22
8218,175,0,1,402.0,30561.07429382495,5604.048098071837,0,34.002628029585026,1.3325764735957288,100.12899191575151,2,397.69
8219,154,0,2,384.0,61481.81899335224,9386.11723586244,0,15.229082990032014,1.5179968009785996,79.346760065858,2,460.22
8220,184,2,0,386.0,25598.8575385362,4957.477919393512,1,19.62685697685459,0.9553819794763524,87.04985092087048,2,394.17
8221,155,2,2,400.0,17414.66242418622,5505.128699426866,0,25.64288802004092,1.3386035158062168,98.70506119006592,2,401.21
8222,167,1,2,398.0,23650.778953836325,2525.893577440748,0,33.02854674894799,1.2160742614748716,80.85150177756904,2,327.0
8223,194,0,2,391.0,55606.113546961606,9528.931088730644,0,22.7606628246702,1.841461842077965,99.3955393127216,2,476.01
8224,143,1,0,418.0,54553.45178562035,2989.475276160751,0,12.183003168101044,1.387263214122943,68.76088772232185,2,329.78
8225,130,4,1,420.0,60436.61379561057,2812.7433177249995,1,39.66491595616207,1.3115307597703052,89.02515307829218,2,368.71
8226,157,2,1,400.0,31180.98483298751,1910.751438080537,0,31.2373216804868,1.0926578862334069,76.37154787045174,2,319.48
8227,186,3,0,447.0,81422.88397305104,5080.23506036772,0,31.68205407842866,1.9489651128607872,115.20170363031994,2,420.35
8228,152,4,3,372.0,37690.54312669262,3462.530948902746,0,23.95314734564407,1.9533931437677443,109.48222137854798,2,351.08
8229,183,3,2,407.0,45774.61671896789,7667.029004782986,0,26.411201708279386,1.2401058694268614,89.24517374572928,2,462.82
8230,178,4,2,401.0,76504.95970783355,3767.69458183648,0,39.821453313505344,1.914848261617788,87.2250038396348,2,348.02
8231,122,1,1,394.0,77330.34384265768,7486.93235551955,0,27.853471110323525,1.5423211742265956,110.03935221608845,2,422.83
8232,127,1,0,390.0,54240.29935934193,2763.649744986607,0,16.56788398254865,1.73725657118667,101.42700737361164,2,352.05
8233,115,2,0,403.0,76596.74898944788,3069.6925906007486,0,38.9313921915776,0.9078157886228034,100.99923614672994,2,374.62
8234,136,3,3,398.0,46753.58915742936,8255.567443973549,0,26.132880473383267,0.82557187700074,92.8952713106668,2,454.07
8235,120,4,3,394.0,29672.50649959545,4339.841967322875,0,10.620200466247894,1.416893147895918,111.741571453546,2,379.13
8236,178,0,1,375.0,28768.76777774154,2005.965780442236,0,27.20054433970941,0.8910898078913014,71.36997569620112,2,294.35
8237,116,0,3,368.0,44384.224673806566,9652.634245795673,0,12.114268090185858,1.8700401852258848,111.71316702364244,2,475.1
8238,136,2,3,394.0,50789.16167686668,2596.5294079925025,0,25.827649310609537,1.7841829429318885,91.24446862204768,2,333.8
8239,176,3,0,391.0,38760.24938095193,2351.7740679576164,0,34.75995051605118,1.657799933297439,97.27964957199664,2,338.77
8240,118,0,0,394.0,70557.07361065998,4225.438570164579,0,26.16599113456657,0.8376758124309583,117.74528103641016,2,362.65
8241,129,2,3,395.0,38238.09404053344,1860.703923081912,0,21.203600017289943,1.350001407539576,85.47019620672734,2,320.22
8242,144,2,1,386.0,26717.47499339797,2400.54738356052,0,36.47829252507742,0.8937091286002588,100.08192341150612,2,321.31
8243,117,3,3,392.0,8403.201335920168,8618.001377814546,0,37.82770233788939,1.914370935621327,91.32780194801803,2,462.7
8244,177,0,1,378.0,73597.53368584561,2543.561701387018,0,20.42472947199291,1.5351422872958094,115.8963494292573,2,324.17
8245,161,0,3,425.0,71559.96616043524,2002.8413229628447,0,24.968523519309898,0.987838727653754,89.25873268440884,2,345.98
8246,135,0,0,378.0,49442.6741419898,8919.61783193136,0,39.487668882692105,1.4727310207273687,75.36791704939075,2,437.06
8247,199,1,0,386.0,65426.07580121249,4994.168573011915,0,15.34302537663129,0.9422394796826014,88.96398392185306,2,371.62
8248,183,0,1,378.0,62692.07922627423,2414.466472711847,0,18.94459708017235,0.9748121017806752,115.0054485089962,2,341.09
8249,151,4,3,377.0,70775.39394612449,6233.656874540676,0,22.852673670236115,0.8971470944601496,90.04287500742382,2,387.93
8250,118,1,3,392.0,35080.935737908054,1373.5525588832695,0,13.026648922474012,1.8460752465072936,68.76847180423788,2,282.05
8251,143,1,1,389.0,46630.75399085757,4846.442991665991,0,18.161277055727343,1.4548166283151829,92.49645321094184,2,377.3
8252,106,1,3,381.0,14383.909866734464,6312.824437378091,0,26.34066060563839,1.1934848268734106,83.25595687120351,2,389.87
8253,143,1,2,384.0,74402.60222569542,9614.080272351775,0,16.854941811713253,0.8008133958969679,98.9864416630144,2,458.47
8254,167,2,0,374.0,73798.75430409789,3938.182874062661,0,30.5885495621153,1.3664299713089965,74.48112113822913,2,343.9
8255,133,4,0,396.0,64165.92519253605,7885.459868827998,0,20.43014446286769,1.4153279884342531,79.3375946902693,2,437.88
8256,165,3,1,429.0,43647.22231871457,2194.298325146164,0,12.693848089204934,1.2038794401091688,90.99450968245284,2,347.95
8257,168,0,3,369.0,40361.96359573164,4902.241150305999,0,32.935990746087924,1.3811897348516962,67.09688405458024,2,358.07
8258,154,1,1,394.0,38756.22288749882,3008.21256892422,0,27.02248912530908,0.920867375704854,72.63032771157229,2,312.93
8259,109,3,2,387.0,28172.01894013857,5432.210522887368,0,34.746078482193866,1.9064739224494025,108.08047908442244,2,387.25
8260,195,2,3,399.0,45885.97874651242,4755.086729792905,0,20.804548513895813,1.110008683309649,116.3531683762348,2,395.45
8261,141,3,2,399.0,11818.424891530707,9818.06544963922,0,10.58138306116886,1.9381977394166776,118.1721142860426,2,505.21
8262,140,1,1,388.0,77033.39240569183,9257.481981285802,0,11.400654817983838,1.3914545736430526,116.2356994646644,2,478.47
8263,176,4,0,383.0,36894.016318215865,6239.853096994337,1,33.86349465625472,1.828069950626916,116.52115725918796,2,444.54
